image_id,coco_url,caption
276434,http://images.cocodataset.org/val2017/000000276434.jpg,Bride and grooms arms cutting the wedding cake with fruit on top.
152686,http://images.cocodataset.org/val2017/000000152686.jpg,Tennis player serving  a tennis ball on a clay court
426329,http://images.cocodataset.org/val2017/000000426329.jpg,some frosted cakes with little decorations on top in a display case for sale
216636,http://images.cocodataset.org/val2017/000000216636.jpg,A viw of a cake with pieces cut off of it.
516916,http://images.cocodataset.org/val2017/000000516916.jpg,A desk with five computers in a row on it. 
278973,http://images.cocodataset.org/val2017/000000278973.jpg,A man with long hair wearing a red suit surfing. 
42528,http://images.cocodataset.org/val2017/000000042528.jpg,a person lifting a little stool with their feet and a person holding a cell phone 
462371,http://images.cocodataset.org/val2017/000000462371.jpg,A group of people standing around a white cake.
32081,http://images.cocodataset.org/val2017/000000032081.jpg,A woman holding a tennis racquet on a tennis court.
13729,http://images.cocodataset.org/val2017/000000013729.jpg,a group of people that are playing some wii
99039,http://images.cocodataset.org/val2017/000000099039.jpg,Plates  of food and glasses of wine sitting on a table
187990,http://images.cocodataset.org/val2017/000000187990.jpg,A boy is riding a skateboard on a ramp.
371749,http://images.cocodataset.org/val2017/000000371749.jpg,A couple of women holding game controllers in their hands.
548555,http://images.cocodataset.org/val2017/000000548555.jpg,There is a chili dog in the bun.
102820,http://images.cocodataset.org/val2017/000000102820.jpg,Young girls sitting on wooden decking with decorated cake.
256868,http://images.cocodataset.org/val2017/000000256868.jpg,Man preforming stunt on skateboard outside in the city.
331817,http://images.cocodataset.org/val2017/000000331817.jpg,A persons arm reaching over a table filled with food.
7278,http://images.cocodataset.org/val2017/000000007278.jpg,there is a male surfer that is riding in the wave
289938,http://images.cocodataset.org/val2017/000000289938.jpg,A hot dog cart across from the Radio City Music Hall.
201072,http://images.cocodataset.org/val2017/000000201072.jpg,A tennis player prepares to react during a match.
217872,http://images.cocodataset.org/val2017/000000217872.jpg,Woman snow boarding off of a cliff in the air.
65074,http://images.cocodataset.org/val2017/000000065074.jpg,A view of a bedroom with the bed unmade.
574520,http://images.cocodataset.org/val2017/000000574520.jpg,"a surfer riding the waves,on a surf board."
156076,http://images.cocodataset.org/val2017/000000156076.jpg,A couple of men and one young man eating pizza.
279730,http://images.cocodataset.org/val2017/000000279730.jpg,A person holding a sandwich next to a cup of coffee.
451155,http://images.cocodataset.org/val2017/000000451155.jpg,A woman sitting in front of a laptop computer.
529939,http://images.cocodataset.org/val2017/000000529939.jpg,A man walking toward a line of surfboards lined up along a shop wall.
290163,http://images.cocodataset.org/val2017/000000290163.jpg,A little girl puts her hand in a pasta dish. 
289415,http://images.cocodataset.org/val2017/000000289415.jpg,this is a pizza that is sliced up in pieces
95707,http://images.cocodataset.org/val2017/000000095707.jpg,A table topped with a train styled cake.
354307,http://images.cocodataset.org/val2017/000000354307.jpg,A man badly beating laying unconscious near a nurse.
180135,http://images.cocodataset.org/val2017/000000180135.jpg,A man holding a microphone in one hand while he holds a skateboard in the other.
349594,http://images.cocodataset.org/val2017/000000349594.jpg,A child holding chocolate donut with both hands.
533855,http://images.cocodataset.org/val2017/000000533855.jpg,A white frosted donut with sprinkles and a jump rope with leather roping next to it.
257624,http://images.cocodataset.org/val2017/000000257624.jpg,there is a young girl playing with soccer balls
394559,http://images.cocodataset.org/val2017/000000394559.jpg,A woman playing tennis and holding a racquet in her hand.
51738,http://images.cocodataset.org/val2017/000000051738.jpg,A bed in a hotel is carrying sheets and pillows as it sit next to a lamp.
193348,http://images.cocodataset.org/val2017/000000193348.jpg,A small child that is holding a toothbrush and brushing their teeth.
21879,http://images.cocodataset.org/val2017/000000021879.jpg,there are many surfers that are in the water
128476,http://images.cocodataset.org/val2017/000000128476.jpg,a bunch of heart shaped cakes are on display
345469,http://images.cocodataset.org/val2017/000000345469.jpg,A spread of pastries and doughnuts available for purchase.
209530,http://images.cocodataset.org/val2017/000000209530.jpg,A group of people sitting around a table.
297427,http://images.cocodataset.org/val2017/000000297427.jpg,A man holding a cheeseburger made out of donuts.
143572,http://images.cocodataset.org/val2017/000000143572.jpg,a tennis player swings his tennis racket 
279541,http://images.cocodataset.org/val2017/000000279541.jpg,a bunch of pizzas are on display under a case
253452,http://images.cocodataset.org/val2017/000000253452.jpg,A white plate topped with food next to a plate of onion rings.
20992,http://images.cocodataset.org/val2017/000000020992.jpg,A woman holding food up to her mouth.
148957,http://images.cocodataset.org/val2017/000000148957.jpg,A box contains six donuts with varying types of glazes and toppings.
407650,http://images.cocodataset.org/val2017/000000407650.jpg,A man flying through the air while riding a snowboard.
515445,http://images.cocodataset.org/val2017/000000515445.jpg,A group of people walking on top of a beach.
145665,http://images.cocodataset.org/val2017/000000145665.jpg,A smiling young man laying in a parking spot.
502737,http://images.cocodataset.org/val2017/000000502737.jpg,A person holding up a chocolate doughnut with a face drawn on it.
92939,http://images.cocodataset.org/val2017/000000092939.jpg,a man and female standing side by side with a cake cutter in their hand
75456,http://images.cocodataset.org/val2017/000000075456.jpg,A pizza with Canadian bacon and pineapple in a fluted pan.
24567,http://images.cocodataset.org/val2017/000000024567.jpg,There is a man looking at a lot if hot dogs in a bun in a pan
422998,http://images.cocodataset.org/val2017/000000422998.jpg,A person makes a sandwich on a paper plate.
245320,http://images.cocodataset.org/val2017/000000245320.jpg,A man performing on a skateboard ramp jump.
575081,http://images.cocodataset.org/val2017/000000575081.jpg,A boy holding a game controller and playing a video game.
546325,http://images.cocodataset.org/val2017/000000546325.jpg,A couch with pillows sitting in a living room.
488166,http://images.cocodataset.org/val2017/000000488166.jpg,The man stands on fence railing beside a table with food on it. 
142971,http://images.cocodataset.org/val2017/000000142971.jpg,A man riding on the back of a surfboard next to kids.
121673,http://images.cocodataset.org/val2017/000000121673.jpg,a person riding a surf board on a wave 
521717,http://images.cocodataset.org/val2017/000000521717.jpg,A woman on a tennis court is swinging a racquet.
176799,http://images.cocodataset.org/val2017/000000176799.jpg,A couple of people skateboarding in a graffiti filled area.
121586,http://images.cocodataset.org/val2017/000000121586.jpg,Office space with cat on the television and work.
214539,http://images.cocodataset.org/val2017/000000214539.jpg,A crowd is watching the two teams play soccer. 
548524,http://images.cocodataset.org/val2017/000000548524.jpg,The person is surfing through the long wave in the ocean. 
173383,http://images.cocodataset.org/val2017/000000173383.jpg,A two layer cake sitting on top of a table.
184384,http://images.cocodataset.org/val2017/000000184384.jpg,A bluebery cake is on a plate and is topped with butter.
515828,http://images.cocodataset.org/val2017/000000515828.jpg,A woman prepares to serve a tennis ball.
146489,http://images.cocodataset.org/val2017/000000146489.jpg,Pizza on a cutting board is next to goblets with a beer bottle.
399296,http://images.cocodataset.org/val2017/000000399296.jpg,Someone roasting hot dogs in a fire outside
435299,http://images.cocodataset.org/val2017/000000435299.jpg,A cat leaning off of a bed looking at the floor
341196,http://images.cocodataset.org/val2017/000000341196.jpg,A man riding a wave on top of a surfboard.
193429,http://images.cocodataset.org/val2017/000000193429.jpg,Man sitting in snow with snowboard attached to shoes. 
371042,http://images.cocodataset.org/val2017/000000371042.jpg,Three people playing tennis on a grass court. 
529122,http://images.cocodataset.org/val2017/000000529122.jpg,The people are selecting their donuts at the counter.
179214,http://images.cocodataset.org/val2017/000000179214.jpg,A white plate topped with a pizza and cheese.
420281,http://images.cocodataset.org/val2017/000000420281.jpg,A man wearing glasses eating a hot dog.
190007,http://images.cocodataset.org/val2017/000000190007.jpg,this is man riding a wave on a board
177357,http://images.cocodataset.org/val2017/000000177357.jpg,A surfer in the ocean trying not to wipeout.
69224,http://images.cocodataset.org/val2017/000000069224.jpg,A man and a woman eat doughnuts from a box.
516318,http://images.cocodataset.org/val2017/000000516318.jpg,A man surfing beside a bird on a cloudy day
450399,http://images.cocodataset.org/val2017/000000450399.jpg,a man is standing behind a glass counter
295316,http://images.cocodataset.org/val2017/000000295316.jpg,some people are riding surfboards on a wave
39551,http://images.cocodataset.org/val2017/000000039551.jpg,A woman that is standing on a tennis court with a racquet.
416343,http://images.cocodataset.org/val2017/000000416343.jpg,A man and woman that are standing with a surfboard.
535858,http://images.cocodataset.org/val2017/000000535858.jpg,A woman trying to catch a wave on her surfboard.
396526,http://images.cocodataset.org/val2017/000000396526.jpg,The two images show a dining table and a lamp on another table near a door. 
89670,http://images.cocodataset.org/val2017/000000089670.jpg,A waffle with cream and strawberries sits on a plate. 
1000,http://images.cocodataset.org/val2017/000000001000.jpg,The people are posing for a group photo.
366611,http://images.cocodataset.org/val2017/000000366611.jpg,A dog is chewing on a soccer ball.
187585,http://images.cocodataset.org/val2017/000000187585.jpg,a young man is on his skateboard doing a trick 
99810,http://images.cocodataset.org/val2017/000000099810.jpg,A boy is eating donut holes while sitting at a dinner table. 
226147,http://images.cocodataset.org/val2017/000000226147.jpg,A woman is taking a picture of food with a mobile device.
